18/01/2022,Jharkhand,Latehar,714965,54461,87,468311,243866,2788,360127,351914,136,176635,538330
18/01/2022,Jharkhand,Chatra,955888,69143,143,613260,341007,1621,463293,490824,150,81318,874570
18/01/2022,Jharkhand,Palamu,1869222,186012,95,1127639,739117,2466,941854,924540,361,349649,1519573
18/01/2022,Jharkhand,East Singhbhum,2842591,50122,162,1651069,1183522,8000,1469536,1364203,852,374817,2465916
18/01/2022,Jharkhand,Seraikela Kharsawan,1014544,29407,82,635946,377886,712,540437,473176,219,119292,895252
18/01/2022,Jharkhand,Simdega,598834,93170,152,353333,245044,457,300729,297567,81,102580,496254
18/01/2022,Jharkhand,Lohardaga,448907,44993,44,280485,167254,1168,228195,219458,86,144030,304877
18/01/2022,Jharkhand,Gumla,1055186,66674,80,674067,376617,4502,523779,526649,256,212710,842476
18/01/2022,Jharkhand,Khunti,589980,22796,35,361499,224373,4108,302058,283701,111,155363,434617
18/01/2022,Jharkhand,Deoghar,1440873,39571,35,900267,537556,3050,765718,671771,334,227927,1212946
18/01/2022,Jharkhand,Ramgarh,1025973,24166,94,619434,404329,2210,532125,491355,283,163831,862142
18/01/2022,Jharkhand,Hazaribagh,1769529,54972,189,1074787,691497,3245,867873,897751,660,340460,1429069
18/01/2022,Jharkhand,Giridih,2155168,99110,107,1357626,794637,2905,1042497,1109283,482,258211,1896957
18/01/2022,Jharkhand,Dhanbad,2461191,54599,168,1514712,940012,6467,1297641,1156326,757,308605,2152586
18/01/2022,Jharkhand,Dumka,1398633,72800,275,857285,539936,1412,685751,711261,208,218546,1180087
18/01/2022,Jharkhand,Jamtara,765944,129187,128,493697,271718,529,396071,369251,92,130941,635003
18/01/2022,Jharkhand,Sahebganj,1066804,67752,79,707905,358203,696,549911,516046,150,189595,877209
18/01/2022,Jharkhand,Pakur,860614,41657,39,569711,290300,603,440313,419514,184,201221,659393
18/01/2022,Jharkhand,Godda,1223721,94230,201,755017,466924,1780,621875,599883,183,258342,965379
18/01/2022,Jharkhand,West Singhbhum,1458414,84303,78,957420,497527,3467,719974,734681,292,200818,1257596
18/01/2022,Karnataka,Belgaum,6869498,190115,239,3783314,3068165,18019,3381650,3468741,1085,807090,6062083
18/01/2022,Karnataka,Bangalore Urban,2535027,210069,175,1414595,1109836,10596,1429496,1094435,499,280334,2233044
18/01/2022,Karnataka,Mysore,4746323,187500,322,2552215,2170833,23275,2301981,2420185,879,603954,4141834
18/01/2022,Karnataka,Gulbarga,3260593,577595,412,1897465,1356690,6438,1623430,1630237,488,678496,2581944
18/01/2022,Karnataka,Chitradurga,2296924,267994,202,1301330,989155,6439,1113468,1176602,414,249240,2047684
18/01/2022,Karnataka,Dakshina Kannada,3123457,344968,176,1723555,1382136,17766,1546829,1558045,816,363445,2749536
18/01/2022,Karnataka,Bagalkot,2662106,363982,231,1484616,1173236,4254,1289060,1368490,301,452840,2209266
18/01/2022,Karnataka,Chamarajanagar,1447239,72353,117,803225,640946,3068,678797,765101,271,298823,1148416
18/01/2022,Karnataka,Bidar,2331121,1066700,276,1305819,1017294,8008,1156308,1166522,282,334499,1996622
18/01/2022,Karnataka,Chikamagalur,1555421,47675,144,848079,702139,5203,745872,804159,187,192564,1362857
18/01/2022,Karnataka,Bellary,3802537,133325,134,2148300,1644519,9718,1874922,1917132,765,514688,3287494
18/01/2022,Karnataka,Davanagere,2309208,112527,127,1290624,1010852,7732,1119006,1182028,441,264802,2044406
18/01/2022,Karnataka,Bangalore Rural,1558769,66101,88,831766,720799,6204,855131,697099,335,193888,1364881
18/01/2022,Karnataka,Kolar,2239446,255900,156,1236128,997476,5842,1136034,1097224,345,369821,1869625
18/01/2022,Karnataka,Dharwad,2763322,237661,224,1553325,1199684,10313,1377763,1374793,453,336673,2426072
18/01/2022,Karnataka,Haveri,2158618,138033,197,1223801,930131,4686,1058464,1095216,252,266198,1892420
18/01/2022,Karnataka,Gadag,1561602,317868,183,862570,693303,5729,749484,806134,253,213581,1348021
18/01/2022,Karnataka,Uttar Kannada,2045633,89354,96,1120519,914027,11087,1013255,1021035,255,183306,1862005
18/01/2022,Karnataka,Koppal,1833552,175734,269,1031737,797137,4678,880670,947898,300,320762,1512790
18/01/2022,Karnataka,Kodagu,815831,76301,60,428325,383760,3746,396756,415208,121,115421,700410
18/01/2022,Karnataka,Raichur,2409065,329568,346,1387394,1014743,6928,1150950,1250894,292,483933,1925132
18/01/2022,Karnataka,Yadgir,1522925,177456,117,876117,643678,3130,748449,771119,227,199152,1323773
18/01/2022,Karnataka,Udupi,1903831,209731,132,1028656,863300,11875,898240,993456,260,235768,1665706
18/01/2022,Karnataka,Shimoga,2437041,296855,205,1354337,1073993,8711,1175380,1252693,257,330334,2106707
18/01/2022,Karnataka,Tumkur,3710433,334714,176,2042568,1652751,15114,1805521,1889205,585,498954,3211479
18/01/2022,Karnataka,Hassan,2613739,70410,159,1412085,1193149,8505,1247980,1356826,427,393793,2219946
18/01/2022,Karnataka,Mandya,2581961,253980,244,1359656,1212279,10026,1206256,1365231,447,332296,2249665
18/01/2022,Karnataka,Chikkaballapur,1894878,128587,126,1019983,869168,5727,926928,961963,259,294655,1600223
18/01/2022,Karnataka,Ramanagara,1590522,71936,140,852593,732792,5137,781751,803352,282,280783,1309739
18/01/2022,Karnataka,Vijayapura,3284783,564957,292,1775746,1502900,6137,1667817,1610292,536,573222,2707830
18/01/2022,Karnataka,BBMP,16176583,634121,660,8852417,7252409,71757,8893843,7207179,3799,2490881,13614449
18/01/2022,Kerala,Kasaragod,1777571,23774,52,990339,780549,6683,840540,929873,475,197397,1580174
18/01/2022,Kerala,Thiruvananthapuram,5048258,238277,163,2759418,2256575,32265,2363467,2651273,1252,604995,4420603
18/01/2022,Kerala,Kannur,3776925,83306,84,2066024,1691809,19092,1760368,1996267,1196,332135,3436455
18/01/2022,Kerala,Kollam,3845144,36380,81,2113938,1715770,15436,1752461,2076107,1138,480930,3359411
18/01/2022,Kerala,Wayanad,1301363,171101,41,710692,582955,7716,629110,664193,344,158963,1142400
18/01/2022,Kerala,Pathanamthitta,2031563,105190,75,1115942,898891,16730,953181,1061249,402,209231,1822332
18/01/2022,Kerala,Alappuzha,3105705,149870,96,1656301,1431848,17556,1452455,1634917,773,416975,2688730
18/01/2022,Kerala,Malappuram,5494280,116474,173,3165554,2315469,13257,2590755,2888275,1993,500238,4987788
18/01/2022,Kerala,Thrissur,4721988,196022,149,2529774,2162260,29954,2190773,2500035,1224,510061,4207774
18/01/2022,Kerala,Kottayam,2928574,56940,98,1597655,1311810,19109,1428092,1480617,751,265576,2661824
18/01/2022,Kerala,Kozhikode,4532382,98727,125,2531197,1983562,17623,2144038,2369303,1417,385853,4141721
18/01/2022,Kerala,Idukki,1644960,45801,50,920738,719237,4985,819500,820060,415,187900,1457060
18/01/2022,Kerala,Ernakulam,5699307,81924,177,3149834,2523319,26154,2892825,2779171,1152,637850,5044890
18/01/2022,Kerala,Palakkad,3965626,95495,115,2212486,1739301,13839,1852192,2098506,1088,411061,3551992
18/01/2022,Ladakh,Kargil,172916,1720,10,96057,75761,1098,90953,80840,25,5427,167489
18/01/2022,Ladakh,Leh,233543,1610,11,128665,101133,3745,138883,90893,22,4634,228909
18/01/2022,Lakshadweep,Lakshadweep,114116,12610,10,59308,53449,1359,60146,52605,6,3591,110525
18/01/2022,Maharashtra,Pune,16223135,445983,700,9255976,6908414,58745,9038946,7121458,3981,1447459,14697569
18/01/2022,Maharashtra,Akola,1818121,40516,94,1166391,647420,4310,931573,881924,313,355995,1462126
18/01/2022,Maharashtra,Nagpur,6283212,285275,340,3793092,2465750,24370,3198307,3059477,1052,565377,5697245
18/01/2022,Maharashtra,Amravati,3083749,192058,168,1955693,1121720,6336,1570071,1506883,459,697841,2385908
18/01/2022,Maharashtra,Buldhana,2751320,335962,307,1728235,1020346,2739,1421008,1327205,368,918739,1832581
18/01/2022,Maharashtra,Yavatmal,2877241,260043,203,1807100,1065678,4463,1476176,1396098,503,611506,2265735
18/01/2022,Maharashtra,Washim,1424277,123665,35,829504,592310,2463,743852,677769,193,713894,710383
18/01/2022,Maharashtra,Bhandara,1714565,73270,69,946270,760103,8192,837365,868767,241,784983,929582
18/01/2022,Maharashtra,Kolhapur,5077852,594337,304,2971345,2093542,12965,2573090,2490646,1148,477261,4594500
18/01/2022,Maharashtra,Ratnagiri,1884427,181350,155,1086020,792229,6178,923362,954683,204,336622,1547805
18/01/2022,Maharashtra,Sangli,3732436,153517,191,2177097,1547102,8237,1884822,1838736,641,313039,3419397
18/01/2022,Maharashtra,Sindhudurg,1080388,17378,85,609476,468467,2445,545357,532435,151,239149,841239
18/01/2022,Maharashtra,Solapur,4805702,353987,149,2958197,1839398,8107,2518863,2277537,1195,203878,4600198
18/01/2022,Maharashtra,Satara,3966741,88272,312,2278186,1675786,12769,1984946,1968280,743,482894,3474839
18/01/2022,Maharashtra,Wardha,1579428,88802,89,960892,613196,5340,791109,782768,209,226968,1352460
18/01/2022,Maharashtra,Gondia,1765719,44601,97,1019640,742955,3124,850632,911753,210,838424,927295
18/01/2022,Maharashtra,Gadchiroli,1254558,168624,71,744451,508901,1206,637568,615579,205,441720,812838
18/01/2022,Maharashtra,Chandrapur,2711570,46102,202,1577406,1130104,4060,1374960,1332220,330,255505,2456065
18/01/2022,Maharashtra,Osmanabad,1740655,77523,128,1099504,637241,3910,897188,839259,298,319499,1421156
18/01/2022,Maharashtra,Nanded,3445615,264880,423,2183822,1258333,3460,1766893,1674809,451,716427,2729188
18/01/2022,Maharashtra,Latur,2667995,116023,242,1686897,976510,4588,1377941,1285057,409,660872,2007123
18/01/2022,Maharashtra,Beed,2690340,230211,221,1702050,982787,5503,1414508,1269889,440,454829,2235511
18/01/2022,Maharashtra,Parbhani,2084974,219961,275,1266780,816129,2065,1075340,1007339,229,613591,1471383
18/01/2022,Maharashtra,Hingoli,1283988,155829,180,801413,480937,1638,660402,621766,181,367118,916870
18/01/2022,Maharashtra,Nandurbar,1687488,134427,118,1059554,622303,5631,860269,821378,210,292073,1395415
18/01/2022,Maharashtra,Dhule,2348958,63299,202,1395706,949400,3852,1201142,1143512,452,588455,1760503
18/01/2022,Maharashtra,Nashik,7275984,264643,578,4511921,2739153,24910,3831897,3417975,1196,708253,6556053
18/01/2022,Maharashtra,Jalgaon,4628425,227975,348,2803842,1813909,10674,2360773,2256126,848,400129,4225949
18/01/2022,Maharashtra,Ahmednagar,5123520,157853,428,3131937,1980908,10675,2696977,2414777,1089,824935,4296587
18/01/2022,Maharashtra,Thane,11858423,339529,437,6689190,5129184,40049,6593035,5221787,3551,1109916,10693120
18/01/2022,Maharashtra,Raigad,3942161,136327,290,2205627,1727082,9452,2187116,1744645,948,370819,3569386
18/01/2022,Maharashtra,Palghar,4124412,98308,147,2302198,1814030,8184,2227999,1887203,1026,315866,3806321
18/01/2022,Maharashtra,Mumbai,18899770,177414,459,10296438,8502118,101214,11090941,7702560,5050,1974950,16855617
18/01/2022,Maharashtra,Jalna,2220479,92937,141,1376878,841038,2563,1154182,1063401,333,433620,1786859
18/01/2022,Maharashtra,Aurangabad,4255147,95161,136,2766788,1479065,9294,2312133,1932849,869,376369,3878778
18/01/2022,Meghalaya,East Khasi Hills,650861,109592,239,357872,287395,5594,328005,317182,80,9939,640922
18/01/2022,Meghalaya,South West Khasi Hills,62239,5870,7,36819,25359,61,33034,29133,11,414,61825
18/01/2022,Meghalaya,West Jaintia Hills,175409,36120,89,103045,71913,451,84438,90499,21,2419,172990
18/01/2022,Meghalaya,Ri-Bhoi,197132,72843,114,120224,76280,628,105721,90762,21,2915,194217
18/01/2022,Meghalaya,East Jaintia Hills,124938,6062,24,71762,52953,223,76211,48490,14,933,124005
18/01/2022,Meghalaya,West Khasi Hills,151256,36180,71,90631,60333,292,74644,76298,22,1974,149282
18/01/2022,Meghalaya,West Garo Hills,409194,70630,106,237458,168007,3729,207912,197480,73,4319,404875
18/01/2022,Meghalaya,South Garo Hills,82350,4930,13,51201,30801,348,43750,38241,11,822,81528
18/01/2022,Meghalaya,South West Garo Hills,151694,5619,21,90983,60119,592,75321,75754,27,3498,148196
18/01/2022,Meghalaya,North Garo Hills,121734,56200,62,73528,47826,380,63390,57957,7,1008,120726
18/01/2022,Meghalaya,East Garo Hills,102084,20439,34,64182,37466,436,54510,47131,7,1074,101010
18/01/2022,Manipur,Bishnupur,241739,17400,19,138732,102627,380,116705,124600,54,1733,240006
18/01/2022,Manipur,Chandel,51325,1300,13,28244,22210,871,28684,21766,4,217,51108
18/01/2022,Manipur,Churachandpur,199220,6955,20,112488,85331,1401,102943,94840,36,2148,197072
18/01/2022,Manipur,Imphal East,482500,23800,38,273453,206884,2163,245065,235115,157,4315,478185
18/01/2022,Manipur,Imphal West,601114,7525,35,336969,261637,2508,304923,293490,193,8153,590691
18/01/2022,Manipur,Senapati,57089,3860,18,32470,24384,235,33443,23401,10,210,56879
18/01/2022,Manipur,Tamenglong,41344,2605,14,24255,17021,68,24588,16688,0,634,40710
18/01/2022,Manipur,Thoubal,255766,10980,12,152501,102949,316,129340,126060,50,2706,253060
18/01/2022,Manipur,Ukhrul,50613,440,2,29001,21437,175,29479,20954,5,219,50394
18/01/2022,Manipur,Tengnoupal,48107,355,9,28114,19555,438,27324,20342,3,268,47839
18/01/2022,Manipur,Kangpokpi,77493,1902,15,46682,30767,44,40695,36733,21,995,76498
18/01/2022,Manipur,Kamjong,21430,2440,9,12845,8562,23,12554,8846,7,50,21380
18/01/2022,Manipur,Jiribam,53171,6600,11,29076,23927,168,28989,23995,19,198,52973
18/01/2022,Manipur,Pherzawl,26773,310,5,13940,12788,45,13734,12994,0,403,26370
18/01/2022,Manipur,Noney,33786,1267,5,19615,13922,249,20778,12754,5,177,33609
18/01/2022,Manipur,Kakching,161626,24500,13,91306,70135,185,79725,81675,41,2164,159462
18/01/2022,Madhya Pradesh,Bhopal,4229029,116943,200,2260494,1936736,31799,2300154,1896028,1046,620582,3605604
18/01/2022,Madhya Pradesh,Gwalior,3182802,161940,173,1678120,1488286,16396,1692460,1473189,747,565006,2617796
18/01/2022,Madhya Pradesh,Indore,6267546,70813,194,3316650,2918419,32477,3335298,2898262,1507,1199848,5055257
18/01/2022,Madhya Pradesh,Jabalpur,4147978,51174,66,2115686,2006237,26055,2110224,2010755,942,1228783,2914618
18/01/2022,Madhya Pradesh,Rewa,3526293,38841,54,1831351,1683778,11164,1798728,1715761,640,331462,3194831
18/01/2022,Madhya Pradesh,Sagar,3397175,153946,83,1775260,1608929,12986,1782071,1601283,834,682792,2714383
18/01/2022,Madhya Pradesh,Ujjain,3047069,49249,171,1589819,1447760,9490,1556573,1480302,703,428102,2618967
18/01/2022,Madhya Pradesh,Mandsaur,2044199,11757,31,1061994,976364,5841,1038478,999164,716,274591,1769608
18/01/2022,Madhya Pradesh,Agar,923937,5010,15,478442,443525,1970,487703,433804,460,78520,845417
18/01/2022,Madhya Pradesh,Shajapur,1342534,21152,21,690753,647492,4289,690807,646836,602,132378,1210156
18/01/2022,Madhya Pradesh,Ratlam,2216415,7629,70,1143031,1066209,7175,1131263,1077341,636,273396,1940647
18/01/2022,Madhya Pradesh,Neemuch,1238744,32871,100,641922,589327,7495,628416,602498,335,145881,1092863
18/01/2022,Madhya Pradesh,Dewas,2211141,44061,254,1150076,1053183,7882,1133399,1068826,1034,301180,1909961
18/01/2022,Madhya Pradesh,Tikamgarh,2050983,146125,216,1076958,968974,5051,1090276,955224,431,438943,1612040
18/01/2022,Madhya Pradesh,Panna,1364830,91660,189,708288,652282,4260,733118,627204,248,141232,1223598
18/01/2022,Madhya Pradesh,Damoh,1810358,40820,142,935821,868574,5963,939064,865045,285,177083,1633275
18/01/2022,Madhya Pradesh,Chhatarpur,2412398,80190,103,1294833,1109936,7629,1286445,1117232,1092,341550,2070848
18/01/2022,Madhya Pradesh,Umaria,970513,16160,37,503108,465633,1772,496078,472498,165,83826,886687
18/01/2022,Madhya Pradesh,Singrauli,1618980,107830,140,885803,729007,4170,879040,735468,301,138103,1480877
18/01/2022,Madhya Pradesh,Sidhi,1488297,52418,50,801310,681294,5693,756622,725754,228,135178,1353119
18/01/2022,Madhya Pradesh,Shahdol,1576990,44027,124,816810,756493,3687,811939,761188,176,129264,1447726
18/01/2022,Madhya Pradesh,Satna,3295848,131445,95,1718775,1568616,8457,1725415,1561358,618,264867,3030981
18/01/2022,Madhya Pradesh,Anuppur,1049215,27860,54,551827,494020,3368,521881,523848,118,140417,908798
18/01/2022,Madhya Pradesh,Mandla,1466848,34280,59,759439,701549,5860,713028,747782,178,164457,1302391
18/01/2022,Madhya Pradesh,Dindori,1023747,6449,39,525050,493131,5566,505042,513016,123,115837,907910
18/01/2022,Madhya Pradesh,Chhindwara,3444632,82310,150,1783331,1650738,10563,1750643,1682505,918,400194,3044438
18/01/2022,Madhya Pradesh,Balaghat,2769488,61281,102,1452323,1303618,13547,1352905,1402579,455,385717,2383771
18/01/2022,Madhya Pradesh,Khandwa,1935061,95100,52,1007037,921625,6399,986604,941759,298,293865,1641196
18/01/2022,Madhya Pradesh,Jhabua,1333729,13758,40,733953,594044,5732,669497,658398,101,117751,1215978
18/01/2022,Madhya Pradesh,Dhar,3068281,55510,78,1631629,1427007,9645,1592002,1465839,795,364016,2704265
18/01/2022,Madhya Pradesh,Burhanpur,1114240,30147,169,579190,529812,5238,576929,531892,179,236216,878024
18/01/2022,Madhya Pradesh,Barwani,1708614,26912,45,911825,790983,5806,877532,824979,296,235478,1473136
18/01/2022,Madhya Pradesh,Khargone,2591370,23985,121,1394449,1189047,7874,1326150,1256759,587,324038,2267332
18/01/2022,Madhya Pradesh,Shivpuri,2391273,14205,56,1260971,1121838,8464,1265601,1116861,347,311452,2079821
18/01/2022,Madhya Pradesh,Sheopur,902365,15650,95,472942,424902,4521,474056,423613,175,143863,758502
18/01/2022,Madhya Pradesh,Morena,2804547,89050,77,1465337,1328294,10916,1525247,1267913,471,291599,2512948
18/01/2022,Madhya Pradesh,Guna,1782103,14440,39,931823,845536,4744,940425,836568,366,228183,1553920
18/01/2022,Madhya Pradesh,Seoni,2032604,26426,121,1066386,955107,11111,1007133,1014027,332,233025,1799579
18/01/2022,Madhya Pradesh,Datia,1207819,14508,32,625313,578325,4181,644770,558603,265,213756,994063
18/01/2022,Madhya Pradesh,Bhind,2306654,152650,100,1208054,1087459,11141,1238417,1056504,592,316185,1990469
18/01/2022,Madhya Pradesh,Narsinghpur,1685236,12932,65,882022,796186,7028,868930,808967,311,194803,1490433
18/01/2022,Madhya Pradesh,Katni,1855519,31650,75,957392,893733,4394,953633,897117,375,179501,1676018
18/01/2022,Madhya Pradesh,Ashoknagar,1180536,24334,56,624458,552689,3389,616944,559947,256,203925,976611
18/01/2022,Madhya Pradesh,Vidisha,2077225,39850,68,1084223,985610,7392,1094385,975022,425,253522,1823703
18/01/2022,Madhya Pradesh,Sehore,1936247,83450,231,1027527,900428,8292,1002879,924649,426,281274,1654973
18/01/2022,Madhya Pradesh,Alirajpur,845663,81411,193,457934,381952,5777,439555,400245,86,104548,741115
18/01/2022,Madhya Pradesh,Rajgarh,2183947,45431,201,1149172,1026973,7802,1119848,1055813,484,317091,1866856
18/01/2022,Madhya Pradesh,Raisen,1917414,41137,122,993361,919080,4973,1017077,895029,335,369375,1548039
18/01/2022,Madhya Pradesh,Hoshangabad,1859966,25695,213,962531,890399,7036,961135,891384,411,256707,1603259
18/01/2022,Madhya Pradesh,Harda,847755,35200,90,449238,395966,2551,441425,403631,147,95151,752604
18/01/2022,Madhya Pradesh,Betul,2267397,293543,292,1191737,1067230,8430,1151999,1106658,310,310893,1956504
18/01/2022,Mizoram,Aizawl East,370463,11828,13,200163,167770,2530,184530,183370,32,7744,362719
18/01/2022,Mizoram,Aizawl West,243576,17986,12,138495,104034,1047,115947,126554,28,7338,236238
18/01/2022,Mizoram,Mamit,87847,6000,7,50697,36293,857,45273,41693,24,2648,85199
18/01/2022,Mizoram,Kolasib,98890,4946,5,56135,41790,965,48836,49070,19,2876,96014
18/01/2022,Mizoram,Champhai,145000,6850,8,81540,62561,899,71217,72837,47,4819,140181
18/01/2022,Mizoram,Serchhip,85647,1058,3,45944,38780,923,43771,40931,22,2664,82983
18/01/2022,Mizoram,Lunglei,195003,1960,9,107950,86153,900,99690,94343,70,5994,189009
18/01/2022,Mizoram,Lawngtlai,116194,10150,12,76566,39328,300,60458,55416,20,2371,113823
18/01/2022,Mizoram,Siaha,64941,1066,2,38813,25767,361,32700,31869,11,1481,63460
18/01/2022,Nagaland,Dimapur,537402,36663,40,307706,227010,2686,297208,237385,123,12690,521843
18/01/2022,Nagaland,Peren,40224,5600,7,23836,16006,382,23154,16685,3,913,39311
18/01/2022,Nagaland,Wokha,66319,3062,8,39112,27122,85,35657,30565,12,1329,64990
18/01/2022,Nagaland,Mokokchung,138661,4360,8,75405,62713,543,72900,65201,17,2795,135866
18/01/2022,Nagaland,Longleng,39285,2550,5,22513,16772,0,21691,17589,5,659,38626
18/01/2022,Nagaland,Mon,132998,4570,13,76399,56408,191,72791,60000,16,1827,131171
18/01/2022,Nagaland,Tuensang,76786,2473,5,44883,31610,293,44979,31513,1,1260,75526
18/01/2022,Nagaland,Kohima,213712,5590,16,118111,94689,912,117815,94939,46,6434,203330
18/01/2022,Nagaland,Zunheboto,70801,6530,12,42667,27932,202,38270,32328,1,253,70548
18/01/2022,Nagaland,Phek,65380,7650,11,38920,26279,181,38593,26599,7,1123,64257
18/01/2022,Nagaland,Kiphire,32823,1300,3,21878,10728,217,19500,13103,3,645,32178
18/01/2022,Odisha,Angul,1540843,35269,30,878169,657237,5437,791304,743688,413,33672,1507171
18/01/2022,Odisha,Khurda,4238883,59024,137,2276649,1925105,37129,2220539,1980035,1179,2871377,1361552
18/01/2022,Odisha,Balasore,2939098,117280,128,1721222,1202454,15422,1409992,1512891,788,295754,2643344
18/01/2022,Odisha,Balangir,1966419,41797,123,1193356,765650,7413,970981,987655,369,55366,1911053
18/01/2022,Odisha,Ganjam,4892002,267232,71,2649217,2215256,27529,2258238,2605063,1169,2829623,2062379
18/01/2022,Odisha,Kandhamal,906362,101630,41,554123,346339,5900,432470,467774,218,23425,882937
18/01/2022,Odisha,Koraput,1912071,479485,50,1111100,790193,10778,924823,975805,664,63740,1848331
18/01/2022,Odisha,Sambalpur,1603682,22150,62,893464,702200,8018,821363,773999,301,36085,1567597
18/01/2022,Odisha,Sundargarh,2441483,39671,135,1434370,996111,11002,1221074,1208975,432,62098,2379385
18/01/2022,Odisha,Bhadrak,2173527,75570,99,1168851,999161,5515,1040157,1127136,718,46547,2126980
18/01/2022,Odisha,Kendujhar,2288687,97691,87,1289252,990378,9057,1121829,1157411,390,55487,2233200
18/01/2022,Odisha,Mayurbhanj,2884409,56997,112,1790500,1083139,10770,1364165,1509009,462,284492,2599917
18/01/2022,Odisha,Cuttack,3025208,57616,114,1778397,1220791,26020,1524777,1473644,765,133010,2892198
18/01/2022,Odisha,Dhenkanal,1473510,27064,69,855466,614060,3984,740373,728851,302,28205,1445305
18/01/2022,Odisha,Jagatsinghpur,1442875,29251,79,818007,615398,9470,709305,723705,395,41444,1401431
18/01/2022,Odisha,Jajpur,2462459,87815,29,1429200,1024252,9007,1227427,1225234,790,58703,2403756
18/01/2022,Odisha,Kendrapara,1798829,8430,56,1054268,738296,6265,834262,957756,546,44989,1753840
18/01/2022,Odisha,Nayagarh,1243661,50400,28,688037,550650,4974,601640,636863,184,43317,1200344
18/01/2022,Odisha,Puri,2261396,27592,118,1224159,1026727,10510,1115659,1134479,748,36707,2224689
18/01/2022,Odisha,Kalahandi,1858546,11451,39,1086088,766205,6253,913859,938143,290,40369,1818177
18/01/2022,Odisha,Nuapada,802657,34418,54,477603,321864,3190,392915,406426,126,18601,784056
18/01/2022,Odisha,Subarnapur,911210,5133,37,478968,426446,5796,450177,455055,180,31746,879464
18/01/2022,Odisha,Gajapati,632423,42436,40,380681,248804,2938,304850,324506,129,17850,614573
18/01/2022,Odisha,Boudh,526748,40042,17,305481,219887,1380,267943,257323,102,10771,515977
18/01/2022,Odisha,Malkangiri,800248,30440,30,454210,341378,4660,389544,405881,159,17746,782502
18/01/2022,Odisha,Nabarangpur,1456130,123859,132,863308,586300,6522,691576,757811,219,47448,1408682
18/01/2022,Odisha,Rayagada,1157170,75994,119,649401,500722,7047,543137,606752,233,32396,1124774
18/01/2022,Odisha,Bargarh,1783121,14951,55,1082167,693986,6968,885675,890031,446,52852,1730269
18/01/2022,Odisha,Deogarh,415137,43902,54,253919,159455,1763,203324,209982,67,7390,407747
18/01/2022,Odisha,Jharsuguda,845919,22072,51,473867,366685,5367,450033,390308,211,19208,826711
18/01/2022,Punjab,Kapurthala,883262,55750,83,521898,359808,1556,458062,423528,116,77159,806103
18/01/2022,Punjab,Ferozpur,823277,156680,152,540967,281398,912,428482,393750,132,48188,775089
18/01/2022,Punjab,Hoshiarpur,1896518,134655,167,1094537,800233,1748,952280,942251,238,295483,1601035
18/01/2022,Punjab,Mansa,694835,233245,103,446722,247795,318,368227,326231,59,53936,640899
18/01/2022,Punjab,Barnala,583516,98801,85,374096,208792,628,310091,272748,49,51544,531972
18/01/2022,Punjab,Fatehgarh Sahib,666287,174856,81,408871,256856,560,373539,292095,93,95239,571048
18/01/2022,Punjab,Amritsar,2443483,204558,265,1550394,887623,5466,1277360,1160342,314,225230,2218253
18/01/2022,Punjab,Pathankot,813205,257360,71,475540,334377,3288,410719,399077,121,99060,714145
18/01/2022,Punjab,Fazilka,924923,133999,123,594062,329130,1731,484794,438257,141,104830,820093
18/01/2022,Punjab,Ludhiana,4352822,311294,272,2773066,1570102,9654,2598988,1743503,675,589286,3761844
18/01/2022,Punjab,Gurdaspur,1761346,313839,255,1026908,731938,2500,890571,867985,290,150081,1611265
18/01/2022,Punjab,Sri Muktsar Sahib,819589,144041,143,540833,278268,488,432016,386970,115,114779,704810
18/01/2022,Punjab,Moga,1044985,128773,135,624928,418959,1098,551831,491927,129,66945,978040
18/01/2022,Punjab,Jalandhar,2701581,153496,212,1568738,1126529,6314,1439056,1255858,352,207709,2493872
18/01/2022,Punjab,Bathinda,1252661,200695,121,800048,450688,1925,683559,566999,178,142854,1109807
18/01/2022,Punjab,Patiala,1894443,148638,136,1194504,697746,2193,1013462,878508,279,184664,1709779
18/01/2022,Punjab,Tarn Taran,978475,110741,127,655640,322273,562,499411,478395,107,60309,918166
18/01/2022,Punjab,SAS Nagar,1627648,111542,88,1011190,613380,3078,943360,680994,216,309149,1305172
18/01/2022,Punjab,Rup Nagar,731431,104424,152,428685,301929,817,381244,349297,73,91089,640342
18/01/2022,Punjab,Sangrur,1342989,425384,274,875210,467037,742,716183,625927,137,142555,1200434
18/01/2022,Punjab,Faridkot,627551,89676,71,381405,245562,584,327271,299595,101,48999,578552
18/01/2022,Punjab,SBS Nagar,734595,163100,64,419502,314090,1003,368009,365505,78,72355,662240
18/01/2022,Puducherry,Puducherry,1156794,150005,40,705108,448905,2781,563576,590173,264,31169,1125625
18/01/2022,Puducherry,Karaikal,224521,16650,15,134806,89445,270,104644,119565,42,6600,217921
18/01/2022,Puducherry,Mahe,68747,300,2,36438,32078,231,30915,37596,5,1446,67301
18/01/2022,Puducherry,Yanam,58351,830,4,35812,22340,199,28145,29999,8,1745,56606
18/01/2022,Rajasthan,Bikaner,3021699,62717,313,1731352,1276131,14216,1592187,1414642,652,529878,2491821
18/01/2022,Rajasthan,Jodhpur,4685570,742701,359,2739067,1911157,35346,2421988,2227007,1221,839515,3846055
18/01/2022,Rajasthan,Kota,2837267,91431,418,1540435,1277248,19584,1497442,1319570,669,406596,2430671
